C_1_1_19,"Friday, 22 August 2025 11:22:36 AM",532.758,568.742,489.248,Inclusive Mean =  .92 phi (Coarse Sand),Standard Deviation =  223.36 um =  2.16phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191478,0.756027,1.687689,3.001927,4.605614,6.412797,8.145211,9.634693,10.625789,10.979131,10.627891,9.635842,8.114243,6.326397,4.456075,2.779746,1.434759,0.540809,0.043883,0,0
C_1_1_19,"Friday, 22 August 2025 11:23:44 AM",535.127,571.807,491.53,Inclusive Mean =  .91 phi (Coarse Sand),Standard Deviation =  225.2 um =  2.15phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182188,0.733842,1.651123,2.949095,4.539274,6.338196,8.070501,9.569223,10.578457,10.956945,10.634393,9.670235,8.172235,6.399823,4.537057,2.857122,1.504745,0.602765,0.052781,0,0
C_1_1_19 - Average,"Friday, 22 August 2025 11:21:29 AM",534.687,570.725,490.889,Inclusive Mean =  .92 phi (Coarse Sand),Standard Deviation =  224.2 um =  2.16phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183242,0.737273,1.657879,2.959939,4.554324,6.357051,8.091916,9.591445,10.599247,10.973877,10.645183,9.673131,8.166062,6.38462,4.51282,2.82756,1.470884,0.566325,0.047221,0,0
C_1_1_18,"Friday, 22 August 2025 11:32:41 AM",550.162,585.607,505.11,Inclusive Mean =  .88 phi (Coarse Sand),Standard Deviation =  227.56 um =  2.14phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102289,0.473818,1.396275,2.572384,4.121605,5.918151,7.701613,9.311887,10.475674,11.030812,10.876143,10.041086,8.61425,6.844535,4.924823,3.147741,1.687595,0.696471,0.062847,0,0
C_1_1_18,"Friday, 22 August 2025 11:33:48 AM",554.106,590.44,508.223,Inclusive Mean =  .87 phi (Coarse Sand),Standard Deviation =  231.31 um =  2.11phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104496,0.468424,1.37091,2.523031,4.043898,5.81354,7.579139,9.185786,10.364406,10.952875,10.845532,10.063154,8.686293,6.953816,5.053284,3.27886,1.80124,0.775825,0.129379,0.006112,0
C_1_1_18,"Friday, 22 August 2025 11:34:56 AM",553.511,591.348,509.084,Inclusive Mean =  .86 phi (Coarse Sand),Standard Deviation =  232.06 um =  2.11phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087663,0.44574,1.343343,2.498043,4.025454,5.805776,7.583002,9.199215,10.382231,10.968619,10.853869,10.062215,8.678253,6.944721,5.050378,3.286465,1.819922,0.800899,0.148721,0.015472,0
C_1_1_18 - Average,"Friday, 22 August 2025 11:32:41 AM",552.579,589.132,507.467,Inclusive Mean =  .87 phi (Coarse Sand),Standard Deviation =  230.33 um =  2.12phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09815,0.46266,1.370176,2.531153,4.063652,5.845822,7.621251,9.232296,10.407437,10.9841,10.85852,10.055475,8.659598,6.914435,5.0092,3.238299,1.769383,0.754149,0.124244,0,0
C_1_1_17,"Friday, 22 August 2025 11:43:38 AM",544.987,580.939,500.389,Inclusive Mean =  .89 phi (Coarse Sand),Standard Deviation =  226.95 um =  2.14phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109922,0.597234,1.464217,2.707566,4.265976,6.062356,7.828632,9.399124,10.508852,11.002419,10.789655,9.910577,8.460475,6.691711,4.793721,3.05147,1.628745,0.667521,0.059828,0,0
C_1_1_17,"Friday, 22 August 2025 1:27:18 PM",539.793,575.417,495.942,Inclusive Mean =  .9 phi (Coarse Sand),Standard Deviation =  224.43 um =  2.16phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13064,0.6417,1.533123,2.805826,4.389985,6.204458,7.974443,9.529978,10.604641,11.045342,10.769209,9.827429,8.325673,6.527887,4.626044,2.906174,1.517878,0.589838,0.049729,0,0
C_1_1_17,"Friday, 22 August 2025 1:28:06 PM",539.347,577.166,496.505,Inclusive Mean =  .9 phi (Coarse Sand),Standard Deviation =  227 um =  2.14phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13112,0.646222,1.542121,2.816421,4.397507,6.202358,7.956991,9.493587,10.550511,10.979797,10.703177,9.7738,8.296727,6.530842,4.664411,2.969371,1.599628,0.681567,0.063842,0,0
C_1_1_17,"Friday, 22 August 2025 1:28:54 PM",543.703,583.665,501.046,Inclusive Mean =  .89 phi (Coarse Sand),Standard Deviation =  231.83 um =  2.11phi,Inclusive SD (Sorting Coeff.) =  .58 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116218,0.60923,1.479507,2.724071,4.27848,6.063917,7.812091,9.358159,10.441562,10.913005,10.689989,9.818063,8.395121,6.669526,4.822506,3.128078,1.734272,0.771842,0.153308,0.021056,0
C_1_1_17 - Average,"Friday, 22 August 2025 11:43:38 AM",NA,579.297,498.46,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121975,0.623596,1.504742,2.763471,4.332987,6.133273,7.893039,9.445213,10.526391,10.985138,10.738019,9.832447,8.369496,6.605153,4.726055,3.015047,1.619706,0.670221,0.094031,0,0
C_1_1_16,"Friday, 22 August 2025 1:45:04 PM",532.65,565.715,480.99,Inclusive Mean =  .94 phi (Coarse Sand),Standard Deviation =  228.91 um =  2.13phi,Inclusive SD (Sorting Coeff.) =  .6 phi (Moderately Well Sorted),Inclusive Skewness =  .02 (Near Symmetrical),Inclusive Kurtosis = .93 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327559,1.079473,2.131885,3.472141,4.983826,6.590238,8.066237,9.298718,10.104128,10.389392,10.10321,9.282601,7.991369,6.416583,4.677977,3.030422,1.575428,0.458913,0.0199,0,0
C_1_1_16,"Friday, 22 August 2025 1:46:11 PM",532.83,563.916,487.791,Inclusive Mean =  .93 phi (Coarse Sand),Standard Deviation =  216.34 um =  2.21phi,Inclusive SD (Sorting Coeff.) =  .56 phi (Moderately Well Sorted),Inclusive Skewness =  .02 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164511,0.718145,1.65497,2.98021,4.60913,6.453915,8.230661,9.765298,10.7912,11.158836,10.79287,9.755027,8.16003,6.286111,4.328344,2.596573,1.220058,0.32364,0.010471,0,0
C_1_1_16,"Friday, 22 August 2025 1:47:19 PM",531.662,563.979,487.634,Inclusive Mean =  .93 phi (Coarse Sand),Standard Deviation =  216.95 um =  2.2phi,Inclusive SD (Sorting Coeff.) =  .56 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158884,0.714929,1.659704,2.992837,4.628999,6.476884,8.250292,9.7748,10.78581,11.137886,10.760924,9.720358,8.131917,6.271128,4.328916,2.608913,1.239305,0.344378,0.013137,0,0
C_1_1_16 - Average,"Friday, 22 August 2025 1:45:04 PM",532.36,564.537,485.451,Inclusive Mean =  .93 phi (Coarse Sand),Standard Deviation =  220.81 um =  2.18phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .02 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216984,0.837516,1.81552,3.148396,4.740651,6.507012,8.182397,9.612939,10.56038,10.895371,10.552334,9.585995,8.094438,6.324607,4.445079,2.745303,1.34493,0.376241,0.013905,0,0
C_1_1_15,"Friday, 22 August 2025 1:56:02 PM",521.162,553.406,478.808,Inclusive Mean =  .96 phi (Coarse Sand),Standard Deviation =  212.42 um =  2.24phi,Inclusive SD (Sorting Coeff.) =  .56 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205489,0.824068,1.834505,3.237222,4.923843,6.790949,8.541443,9.998697,10.906686,11.135224,10.635843,9.493548,7.839008,5.958583,4.018929,2.385229,1.050313,0.192348,0.028073,0,0
C_1_1_15,"Friday, 22 August 2025 1:57:09 PM",521.415,551.975,478.494,Inclusive Mean =  .96 phi (Coarse Sand),Standard Deviation =  210.02 um =  2.25phi,Inclusive SD (Sorting Coeff.) =  .56 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194826,0.807984,1.818865,3.224409,4.919635,6.800555,8.56794,10.042771,10.964563,11.199088,10.69461,9.53584,7.855122,5.94457,3.9771,2.322163,0.981501,0.134723,0.013736,0,0
C_1_1_15,"Friday, 22 August 2025 1:58:17 PM",523.02,557.206,481.32,Inclusive Mean =  .95 phi (Coarse Sand),Standard Deviation =  215.57 um =  2.21phi,Inclusive SD (Sorting Coeff.) =  .56 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193327,0.798669,1.795957,3.183001,4.85631,6.714036,8.46167,9.923756,10.844533,11.093245,10.619627,9.507726,7.884572,6.03024,4.129127,2.469521,1.163806,0.319127,0.01175,0,0
C_1_1_15 - Average,"Friday, 22 August 2025 1:56:02 PM",521.863,554.195,479.537,Inclusive Mean =  .95 phi (Coarse Sand),Standard Deviation =  212.69 um =  2.23phi,Inclusive SD (Sorting Coeff.) =  .56 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19788,0.810241,1.816442,3.214877,4.899929,6.768512,8.523687,9.988404,10.905257,11.142558,10.649894,9.512613,7.859599,5.975876,4.049049,2.377134,1.070259,0.237788,0,0,0
C_1_1_14,"Friday, 22 August 2025 2:07:23 PM",522.618,562.583,474.519,Inclusive Mean =  .95 phi (Coarse Sand),Standard Deviation =  234.67 um =  2.09phi,Inclusive SD (Sorting Coeff.) =  .61 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .93 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464349,1.288204,2.36038,3.724563,5.217428,6.768021,8.156067,9.275583,9.963194,10.145103,9.790344,8.949878,7.692103,6.196112,4.572327,3.031676,1.684771,0.664754,0.055145,0,0
C_1_1_14,"Friday, 22 August 2025 2:08:31 PM",522.084,555.482,478.899,Inclusive Mean =  .95 phi (Coarse Sand),Standard Deviation =  216.02 um =  2.21phi,Inclusive SD (Sorting Coeff.) =  .57 phi (Moderately Well Sorted),Inclusive Skewness =  .01 (Near Symmetrical),Inclusive Kurtosis = .94 phi (Mesokurtic),NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249652,0.88296,1.882634,3.270328,4.926632,6.755004,8.46695,9.892563,10.784602,11.017333,10.542322,9.441127,7.836137,6.000563,4.113728,2.461621,1.156549,0.308986,0.010308,0,0
